"X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
1.9288762464497407e+02,2.4439658177953140e+02,8.1706757766677178e+00,2.4961244410342829e+00,3.8852168140437477e+01,5.5013020340091023e-01,1.5463992924742873e-01,5.5602319857700406e+00,2.0067346408672267e+03,7.6238407519545470e-02
1.7623429441480442e+02,2.3658449738314113e+02,9.8571969044753835e+00,-4.3095214728269626e+00,2.2190929099284098e+01,8.2454112910181909e-01,1.2968770545834252e-01,3.5306757587759483e+00,2.3346544166406570e+03,4.0827519257613326e-02
1.9779255955958860e+02,2.4007200885379967e+02,8.4741095417135845e+00,5.1287975203584288e+00,1.7117780481873211e+01,8.0583952506645806e-01,1.2956502441178067e-01,5.3159750668067485e+00,2.0861866087169351e+03,7.6226066077676541e-02
1.6231733739748333e+02,2.8882500258713242e+02,9.8562980111596019e+00,-5.9924056007899829e+00,3.9664795782097563e+01,6.4713158554036654e-01,1.4839981083570630e-01,3.7118156682820516e+00,1.9763617470117172e+03,5.0620278598362808e-02
1.6130806802944880e+02,2.3608901723355987e+02,8.2252379069270276e+00,3.7731920121431131e+00,4.1124997290749320e+01,7.0070898929043524e-01,9.5817642458851576e-02,5.8937431512210363e+00,2.4413712288624984e+03,4.6399897751516615e-02
1.9782303122468690e+02,2.3156254803142807e+02,6.0849703171057765e+00,1.2236492231459906e+00,2.6765075854483179e+01,8.3208459727271800e-01,9.5324361680227454e-02,3.0213778341488489e+00,2.2021303991511095e+03,5.4421411308865020e-02
1.8017328911597292e+02,2.8112056872708035e+02,8.0989380963149493e+00,3.5377106145712247e+00,2.7256683899427603e+01,7.7129533283474305e-01,1.7794200585212974e-01,3.0729036026816225e+00,1.7175459705101207e+03,7.7127518600749623e-02
1.7451292284476321e+02,2.3500254940583082e+02,7.3038877898078365e+00,8.4091756294206732e-02,2.0310206409881872e+01,6.4242594066152903e-01,1.2998896815515995e-01,2.5306976045003959e+00,2.4781586599660600e+03,6.4289458984708614e-02
1.7195508644250046e+02,2.6121781406487236e+02,9.7231816957041701e+00,-9.6972449017090145e+00,1.9682526496844027e+01,9.8626871643924119e-01,1.4574581030273667e-01,4.7210248793432124e+00,2.2253629944600152e+03,5.2848180435743242e-02
1.5652010798721005e+02,2.4158681435250753e+02,7.1070108435630450e+00,-5.6645322937739495e+00,2.2198722163407666e+01,8.7379210856869127e-01,8.5676406772147232e-02,4.8064431218744179e+00,2.1255962123414261e+03,5.2056831987073358e-02
1.9636680439977107e+02,2.6859978044626558e+02,6.2967424532000846e+00,5.5234872054240860e+00,2.2465951825961234e+01,8.5000696310988055e-01,1.1584897176680017e-01,4.1266927394076234e+00,1.9662915888632992e+03,3.3279208643635261e-02
1.5507518797828794e+02,2.2766187328603576e+02,7.2476469279549747e+00,-1.2790232034946456e+00,2.8743287660302862e+01,9.3396939749752617e-01,1.2380484120686153e-01,3.9882982884805021e+00,2.4303248343831369e+03,5.8747645052431408e-02
1.6628856597641965e+02,2.8703323822275860e+02,8.3738238885591301e+00,8.1716344322507872e+00,3.5863663168903599e+01,8.1698691835497572e-01,1.4185737586557820e-01,5.6867437652543291e+00,2.3838771485975617e+03,7.8540766888109625e-02
1.7002213029735782e+02,2.7613486335386079e+02,7.6923138737428189e+00,8.3761159227192969e+00,3.0299888416452035e+01,6.3811910524798798e-01,1.7119833032524703e-01,4.5625903919239734e+00,1.7512021337337765e+03,5.5268240364922505e-02
1.7028305279018431e+02,2.3577896218714449e+02,8.5417464838206563e+00,7.7207429497236433e+00,2.7144708855737093e+01,8.5979288446962487e-01,1.3527146573871029e-01,3.1763113134136809e+00,2.0262568862412063e+03,5.0042225511201813e-02
1.6994866868355254e+02,2.9570487289417684e+02,9.5169635225326292e+00,5.6597756743764052e+00,4.0751168837417325e+01,9.3468863039622019e-01,8.3945687483379453e-02,2.5959668369496676e+00,2.4622571546545150e+03,7.3180766273531012e-02
1.9470639309285832e+02,2.2432834734199869e+02,7.6090926398273524e+00,-1.5729418296322084e+00,2.1046556651148055e+01,8.6722091717142091e-01,1.0705181466269897e-01,4.1866097924951742e+00,2.1219821167129790e+03,2.9812910959427858e-02
1.5581036429737733e+02,2.2426116361003085e+02,9.0455700632210778e+00,1.5369230055344474e+00,4.0726204251912037e+01,8.4095668344610774e-01,1.7751732746655549e-01,2.6974395852911570e+00,1.8007328951073314e+03,6.3051644010693478e-02
1.6078130383388282e+02,2.3358183212242264e+02,9.9024168396218588e+00,-9.2606475454935158e+00,3.8116889032543710e+01,8.6869497794743289e-01,1.0369116255968762e-01,5.9617180155102147e+00,2.3775116754914525e+03,3.3752004090036751e-02
1.5612625935652568e+02,2.5947763428302329e+02,8.0010435210634405e+00,-5.9792640291780286e+00,2.8506271298831720e+01,9.3844763093761596e-01,1.6476135389179000e-01,4.5604045498520627e+00,2.2950012160463275e+03,5.1533171136266570e-02
1.5736624637845654e+02,2.6828858245228753e+02,9.7001865419411715e+00,5.2588460115496396e+00,2.8257483817266909e+01,7.4265321140756124e-01,1.3841358438399151e-01,3.5092335845717830e+00,1.7520798133703656e+03,4.2734978936481004e-02
1.6742049716927784e+02,2.7030212645982391e+02,9.1813160373418832e+00,-3.6535797580299212e+00,3.1215279456839220e+01,9.4020212523666535e-01,1.0235625286960648e-01,5.5825849286259857e+00,1.8840574339866789e+03,3.9632553265880881e-02
1.7622773698792474e+02,2.2443660197738592e+02,7.2330537372596027e+00,-3.1301829713889662e+00,1.6377017364615998e+01,5.2732097473026374e-01,8.6980640647090615e-02,5.4439825018434957e+00,2.2314381722173430e+03,7.7519276592663944e-02
1.5711975354472841e+02,2.2099021185199550e+02,8.3524617038428630e+00,-2.2090881026974296e+00,4.2638356018308741e+01,7.9738184115993083e-01,1.3798430795889371e-01,2.9203505967000227e+00,1.7536968028151216e+03,6.5844671726893719e-02
1.6462325887739954e+02,2.4679618482320421e+02,9.4207818712057012e+00,8.0894751450150650e+00,3.6177290819587995e+01,7.6553094884939610e-01,1.7544206157413292e-01,5.0630396898040511e+00,2.4754744905179232e+03,6.1518358724469230e-02
1.7651559710953765e+02,2.7072366026297317e+02,7.5631523544969310e+00,-4.7195586077911411e+00,1.6301345289231744e+01,9.1621363472472961e-01,1.7052817563079692e-01,2.7620129374893567e+00,2.0154382777093147e+03,6.7094712893440323e-02
1.8584836882836882e+02,2.9683464815818104e+02,7.8135121469510853e+00,-5.6223690305720186e+00,2.3592330869610763e+01,8.5326509017650509e-01,1.2991371375674554e-01,4.3594131956645930e+00,1.7771534106461052e+03,6.9435260712092814e-02
1.6227883589910741e+02,2.2170418965432108e+02,6.2949176905445228e+00,5.6610844730872412e+00,3.8910097578089932e+01,9.5510472717256123e-01,1.0576430891469230e-01,2.8298144356245083e+00,1.9657093074246391e+03,2.5200976306519018e-02
1.7889549142989512e+02,2.3106214482070763e+02,9.5268505824049754e+00,-6.0053190123027234e+00,1.9532217712099708e+01,8.0273604051704617e-01,1.5576385853811944e-01,3.3741523359269783e+00,1.7671479138899617e+03,7.4483620152107854e-02
1.9424143616848067e+02,2.4840917778426370e+02,7.1460872096402905e+00,3.3835683822550688e+00,3.6451445310972971e+01,8.0207405104756768e-01,9.6928716107731849e-02,2.9638489850678780e+00,1.9444253105573762e+03,6.2206370277711864e-02
1.6471370289189429e+02,2.9883540438096998e+02,8.1133345560334433e+00,5.0016285321290077e+00,4.0377224188249805e+01,6.8209989794407477e-01,8.2483579414599356e-02,2.6733996066534575e+00,2.0214936765834559e+03,2.7670967435858812e-02
1.9151456409659011e+02,2.5941329755923300e+02,9.1331164964638187e+00,-5.2234582643871486e+00,4.1477158323511659e+01,6.5343269219846689e-01,1.7648520286396202e-01,2.5591577497846956e+00,1.9881519596064722e+03,5.9531895432157554e-02
1.8443951389588642e+02,2.6945609637488491e+02,7.5887139492103843e+00,1.4592341792628805e+00,2.9864374296625297e+01,5.1708799623417623e-01,9.5234735135130449e-02,4.7579529984564735e+00,2.3662997802342011e+03,7.1602317278649047e-02
1.5302729824594169e+02,2.4793296304162513e+02,9.6627136680425760e+00,-2.6637010898127800e+00,2.7475839777607170e+01,6.9480544588351367e-01,1.6593606671999392e-01,3.1177631233479719e+00,1.7804003379184271e+03,2.9264682670049259e-02
1.9012075547993550e+02,2.7243083577890275e+02,7.4486843013915376e+00,9.3478485481855174e+00,2.1969061960722389e+01,5.0292361816801778e-01,9.3004743487053051e-02,3.3875126851407980e+00,2.4181531018028736e+03,6.9260906502372738e-02
1.6755975002957160e+02,2.4054273502301808e+02,8.8844643948536941e+00,2.6099307494130031e+00,4.3478731485208286e+01,9.9738710320504298e-01,1.7806772985537941e-01,3.6430754449735341e+00,2.1737713869753834e+03,3.5876127375878419e-02
1.8953094591849663e+02,2.2573208058622109e+02,9.9426118541590505e+00,-3.0668254503281034e+00,4.3395924274423606e+01,6.9148729261490549e-01,1.0222017554933928e-01,5.2935135522615191e+00,2.4535674483452822e+03,7.5130935944743960e-02
1.7466626249457852e+02,2.4574627230471012e+02,9.9005531377765692e+00,1.4035358951411538e+00,2.2382086840974900e+01,9.0508633680001704e-01,1.0554146944537650e-01,3.2357206493580546e+00,2.4367665165053540e+03,4.5424465328756686e-02
1.6572393621862673e+02,2.2642493748350648e+02,7.4671698169402134e+00,6.7193044614023449e+00,1.8350231584778157e+01,7.5183603854933079e-01,1.6488511379555459e-01,2.6226834980635658e+00,2.1745927848441715e+03,6.5939440859208692e-02
1.8628842511502279e+02,2.2786685924300426e+02,7.6096653838814765e+00,2.0502189398559167e+00,4.4208118447370609e+01,8.5980603095850716e-01,1.0286243848536411e-01,5.1889655772281005e+00,2.3671418844461305e+03,7.5705938721769506e-02
1.5046503171747702e+02,2.3819411230952875e+02,8.5951944284893464e+00,-2.6825218891608582e+00,2.0915798098657476e+01,9.2146826519041791e-01,1.3165599634570468e-01,3.1502580516214023e+00,1.9220359563723923e+03,6.4138366178020934e-02
1.7787712590172134e+02,2.7681580222435628e+02,8.1407205339996569e+00,3.2087456295700356e+00,2.9263857819053850e+01,5.5930519287195113e-01,1.0551964570669349e-01,5.8500688300204979e+00,1.8156680401718352e+03,4.9567555978002636e-02
1.9611333501824643e+02,2.2680820415151209e+02,8.6634646058435987e+00,-4.2791102362631861e-01,1.6924647198407857e+01,8.4386005037406919e-01,8.1827058067262648e-02,4.8684491240573475e+00,2.1202517414413333e+03,3.9473125447390359e-02
1.6728745426696537e+02,2.3723151470317507e+02,9.4811930343365987e+00,7.0340051568779458e+00,4.1022975792699441e+01,7.8858544286271859e-01,1.5908494441760013e-01,3.8448533537353309e+00,1.8589871798000900e+03,2.9731511638609858e-02
1.8825402936527598e+02,2.3866793422483607e+02,8.9412330968598468e+00,-8.6263493772894115e+00,2.1655215668721723e+01,7.5073489274749450e-01,1.1250901026074417e-01,2.8732928221173233e+00,2.0201664107332633e+03,5.9255559780967200e-02
1.8080713209836790e+02,2.3257851722705990e+02,7.3878368675146868e+00,-7.7884835918698192e+00,1.8558758389270764e+01,8.3813007986022992e-01,1.2658327310840370e-01,5.5771094541101265e+00,2.4538240606507693e+03,2.6247886276070203e-02
1.5895268385222028e+02,2.5345220642979172e+02,7.0140539985992998e+00,9.2120307016304714e+00,1.6764322782338375e+01,7.5947486906184170e-01,1.4272374327639792e-01,3.8648637711146909e+00,2.0382026530193764e+03,7.0718610078914862e-02
1.6893484661420752e+02,2.6517533629601269e+02,7.6758564540766514e+00,2.0647501699518855e+00,2.9974017061148171e+01,9.2099987910968650e-01,1.4412538158064556e-01,4.0178246310672900e+00,2.2278970519629620e+03,7.8510607714168235e-02
1.5395437577505325e+02,2.9281398143172487e+02,8.9355440710853173e+00,9.8983470043101853e+00,1.9899564702907945e+01,5.4080848994784958e-01,8.6370479483819082e-02,3.2230587780060804e+00,2.2302732974619953e+03,6.0360328458002092e-02
1.7823371762444043e+02,2.6592852706883065e+02,7.2737981059318759e+00,1.6293619467837850e+00,2.0956025412034116e+01,9.7652391950128192e-01,9.8263368504885235e-02,4.1628907372458244e+00,2.2243348432804610e+03,6.4039847365011837e-02
1.6189885950253679e+02,2.3583730647706653e+02,8.8101944817563425e+00,2.0406001285507624e+00,2.3120303665646468e+01,9.5850345550054405e-01,1.5044116577036454e-01,5.6164829045745686e+00,2.0762371834149799e+03,3.5356985389244672e-02
1.8355940027356701e+02,2.8462631522747415e+02,6.0739212025235085e+00,4.0392304568847095e+00,1.8057302403476385e+01,5.2379009829247225e-01,9.0668737171830480e-02,3.3909542760483760e+00,2.0836239637602671e+03,4.3440077483897228e-02
1.8290215371335626e+02,2.5215530697156586e+02,8.1905515635069364e+00,1.9639625231659696e+00,2.2558166516848249e+01,9.1836052499007625e-01,1.3972642951553646e-01,5.5982406262054445e+00,1.9432766604251203e+03,5.9743162285669060e-02
1.7214391989712558e+02,2.4854131935952910e+02,6.0444697400145637e+00,-4.7662866065139076e+00,3.5349113849994211e+01,7.3712848689303301e-01,1.5711107993550666e-01,5.4700274278118481e+00,2.0181987095303830e+03,2.8896160022757536e-02
1.8723865731292290e+02,2.3230217120555824e+02,7.6839721312423714e+00,-3.2723636764621444e+00,2.1688391069237863e+01,7.0707597685295343e-01,8.6651344146876808e-02,3.3648414746459814e+00,2.4551233151319448e+03,3.7943008206635237e-02
1.9266114480002324e+02,2.3877915080315552e+02,9.6536415898286094e+00,2.6843957712303315e+00,3.4931221270694465e+01,5.6206354903564981e-01,1.0640062425095344e-01,3.8720626289070572e+00,2.2421813919090005e+03,7.7158912024411469e-02
1.6206014385099579e+02,2.3528248196136784e+02,9.2363782768270646e+00,9.9027472836701449e+00,4.2925134691693032e+01,9.6830009555676244e-01,1.0375266576567427e-01,5.1883154373303793e+00,1.7560045846803782e+03,3.1055020817404192e-02
1.5181722227646523e+02,2.6692421099560096e+02,9.4638401043873266e+00,-4.8500480168640214e+00,2.7432062094301187e+01,9.7045250379527281e-01,1.6681812201374066e-01,2.8261095846177615e+00,1.7547697899638574e+03,7.7221145943468766e-02
1.7273671374519839e+02,2.2839271468558397e+02,9.1203610974266454e+00,4.9744735261366557e+00,1.7484443111819683e+01,6.0489340481011611e-01,9.3321123420339047e-02,2.8425080287760749e+00,2.1209407471135778e+03,5.2206603120101919e-02
1.9074988309272115e+02,2.7301622927126056e+02,7.7345922100436306e+00,-3.8257240001553949e+00,4.0907713798233758e+01,6.8651413500338698e-01,1.1891614243435959e-01,4.2367940948388974e+00,2.2315274653124552e+03,7.9492125966201185e-02
1.9695145753576031e+02,2.8615020677016764e+02,6.7827199705548411e+00,4.7985959194421390e-01,3.8681407984978911e+01,7.4929542663895810e-01,1.3907726827710568e-01,5.6309939141907197e+00,2.1028343498702948e+03,2.8428585422504378e-02
1.9244429757976982e+02,2.9307676722311214e+02,8.9736494254322530e+00,-3.5983781166094486e+00,2.0241971567883308e+01,9.2076636193486727e-01,1.3665948123673799e-01,3.6903417564404997e+00,2.1559600819611674e+03,7.5929008640070877e-02
1.7211698015192576e+02,2.9762645108509366e+02,8.6582126452833226e+00,-7.9605239666891281e+00,1.9425622079794039e+01,9.5582826566790757e-01,1.4767269725471838e-01,4.5903416784150028e+00,2.1037059372181830e+03,6.0636923394584499e-02
1.6604635731066730e+02,2.2155464584475916e+02,6.7002364935513299e+00,-7.5468453109752520e+00,3.7234944650301713e+01,5.2478324940251175e-01,1.0885891319544307e-01,5.2681573642879043e+00,1.7578494793717687e+03,5.7944061555967437e-02
1.6258297865802714e+02,2.6562204895978698e+02,6.0875656893977990e+00,-2.9055148417708576e+00,2.7683356342244029e+01,5.1992127550116185e-01,1.7595928670762709e-01,2.6742656762763137e+00,2.4422620302111081e+03,5.7024863579651731e-02
1.7725069639945002e+02,2.8893930883140308e+02,9.2699336704789435e+00,-1.7547395494206341e-01,2.8574716844630075e+01,8.5931274659555656e-01,9.6865012223368796e-02,3.9770553317632862e+00,2.2618927753421553e+03,3.0597777590889420e-02
1.5030164404866576e+02,2.5002894539360130e+02,6.6208405733213374e+00,2.8648040421804843e+00,4.1688947187638234e+01,7.8635604274677262e-01,1.1343341138405194e-01,4.0785422639064599e+00,1.9632520211766318e+03,5.8746466803144937e-02
1.9300673424709876e+02,2.6859851295634013e+02,9.7519145990502842e+00,-6.6474517709659997e+00,2.2755200240339505e+01,5.8469335069031469e-01,1.2563354796177140e-01,4.4881749130713580e+00,2.1837017686496320e+03,7.0171411885845178e-02
1.6757866924260372e+02,2.5575983425481084e+02,9.4338950532654344e+00,-4.2237302803326271e+00,2.1958947800916516e+01,9.7087482410253689e-01,1.0241186630228029e-01,4.1246324301713280e+00,1.9595530982523555e+03,4.6791295807053060e-02
1.8865977178511753e+02,2.8720623516813112e+02,8.7305976018595750e+00,1.1162460525249571e+00,3.8951847952192189e+01,8.0188070946684564e-01,1.3713709454457701e-01,3.3165985650182561e+00,2.1270668617290780e+03,4.6874720603152828e-02
1.8040446372399725e+02,2.5108594230102182e+02,7.9826587235609487e+00,-8.1094595425661353e-01,3.4211801716092111e+01,6.3779383195704387e-01,1.1695168746190304e-01,3.0680784206980869e+00,1.9287715570582541e+03,2.5049353861236971e-02
1.7406429928955737e+02,2.5869890280837376e+02,7.1489209034111978e+00,-4.3693119092054467e+00,1.6252249913267445e+01,6.7856439922430556e-01,1.1433870392152760e-01,3.2510728183344124e+00,2.1439978822278740e+03,4.2371041946298052e-02
1.9012978077558500e+02,2.2327679763163218e+02,7.4657197772355168e+00,8.7903122492471475e+00,3.1208350680946932e+01,8.8308780962762934e-01,1.7867109018579477e-01,5.7793297824864016e+00,2.1182280331514617e+03,4.5287081061258616e-02
1.8126428197174408e+02,2.5452254429898295e+02,6.8310471390349647e+00,-2.5885612326112151e+00,3.8929081895014676e+01,9.4765642400180650e-01,1.1396258082207426e-01,3.5137146911505206e+00,2.1000679719877098e+03,7.2770462585943094e-02
1.8677431827372669e+02,2.6109715549858299e+02,9.8943882367806566e+00,-1.0024820604966003e+00,3.1739428553515502e+01,7.9044458083794211e-01,8.3490505195219167e-02,5.8841546672925631e+00,1.8933342571667395e+03,6.7089329073576162e-02
1.8012709810387452e+02,2.7166758476135794e+02,7.7588019765634684e+00,-1.8586588385998972e+00,2.0614853425889521e+01,5.5609523231430547e-01,1.1709743427291298e-01,4.5505780802194611e+00,1.7973768829577368e+03,6.0075954690062834e-02
1.7424614892748397e+02,2.6930920548292164e+02,7.0796817430676970e+00,-2.2078647305484234e+00,3.8305925411974307e+01,9.7207491430624204e-01,1.7147811838966298e-01,4.8735218367613857e+00,2.1820261659070093e+03,5.2725813953962780e-02
1.5728699916180540e+02,2.2503708766954230e+02,9.5196890773215834e+00,8.7023167704637174e+00,4.4008045088825284e+01,9.9681165625095125e-01,8.5579838174979619e-02,3.7523509197572773e+00,1.8055462354942988e+03,6.6101590629213933e-02
1.6406877554749602e+02,2.2143780897828978e+02,9.1355141673981741e+00,4.8768838613326935e+00,3.3742585962714500e+01,6.5790757054135118e-01,1.3944010743437854e-01,5.9898239967896103e+00,1.7516634832959651e+03,6.2825428833886088e-02
1.6153291454070899e+02,2.5464913439430080e+02,6.4476878200829422e+00,6.5764343616053651e+00,3.8220802723426587e+01,9.2964738001847080e-01,1.2333337114439948e-01,3.3376346100989593e+00,1.9205593436076470e+03,7.3052934781764431e-02
1.9138069061803128e+02,2.5401601451535166e+02,6.9680584054616697e+00,-1.5580901184230669e+00,1.8364168435725443e+01,7.9295506423344786e-01,1.1136422916694945e-01,4.8919995750837284e+00,1.9723973619853700e+03,7.4755475772235722e-02
